DestinationID,Name,State,Type,Popularity,BestTimeToVisit,latitude,longitude,visit_duration,rating,num_reviews
415,Leh Ladakh,Jammu and Kashmir,Adventure,8.650437608917823,Apr-Jun,6.25738372121698,-75.5780830471999,94,3.8688066380132193,899
416,Taj Mahal,Uttar Pradesh,Historical,9.327014780224204,Nov-Feb,6.239044552197832,-75.5375394307705,86,4.4468956357000025,617
417,Goa Beaches,Goa,Beach,7.799317152894507,Nov-Mar,6.223521077169806,-75.62726564593315,69,3.018108323160742,466
418,Jaipur City,Rajasthan,City,8.571570122764205,Oct-Mar,6.227066454536992,-75.61898900859899,43,4.178907978969394,750
419,Kerala Backwaters,Kerala,Nature,8.165654259803166,Sep-Mar,6.261451845607704,-75.58598009717166,64,4.226583369774758,211
420,Leh Ladakh,Jammu and Kashmir,Adventure,9.333012518480867,Apr-Jun,6.269437452943768,-75.5378124982472,77,4.275376493791871,221
421,Taj Mahal,Uttar Pradesh,Historical,8.912423770627766,Nov-Feb,6.273357904372585,-75.59958438950233,113,3.4840441599617544,15
422,Goa Beaches,Goa,Beach,7.9629327439636866,Nov-Mar,6.273161814279455,-75.58047651913115,85,4.428105446756254,633
423,Jaipur City,Rajasthan,City,8.427042499188698,Oct-Mar,6.2033206103048695,-75.62704271409496,78,3.182782972663553,385
424,Kerala Backwaters,Kerala,Nature,8.016517304482331,Sep-Mar,6.243642030470259,-75.61636567990378,42,3.398540672933602,900
425,Leh Ladakh,Jammu and Kashmir,Adventure,7.677908499077882,Apr-Jun,6.199955876001664,-75.5325369877041,90,4.754940093308964,456
426,Taj Mahal,Uttar Pradesh,Historical,7.742346085788473,Nov-Feb,6.2491528882323735,-75.53468813035639,78,4.477446301453133,844
427,Goa Beaches,Goa,Beach,8.049399731297333,Nov-Mar,6.238353050137338,-75.63070600190656,75,3.0274911080226907,115
428,Jaipur City,Rajasthan,City,9.229663135604667,Oct-Mar,6.282970418275831,-75.53601882145767,91,3.4967525207396006,660
429,Kerala Backwaters,Kerala,Nature,8.186484600129791,Sep-Mar,6.229291501255208,-75.56728800621845,37,3.428812965986329,820
430,Leh Ladakh,Jammu and Kashmir,Adventure,7.528160810117106,Apr-Jun,6.2059067016427605,-75.544408170548,72,3.541612656073945,410
431,Taj Mahal,Uttar Pradesh,Historical,8.45973062297419,Nov-Feb,6.208499168205284,-75.58572601443662,49,3.495119540559773,105
432,Goa Beaches,Goa,Beach,8.839626409332572,Nov-Mar,6.270351063171748,-75.57964039714207,119,3.1250525914856917,397
433,Jaipur City,Rajasthan,City,8.683728793384567,Oct-Mar,6.256021806331626,-75.58231534197431,68,3.9178810331936407,968
434,Kerala Backwaters,Kerala,Nature,8.707253748746416,Sep-Mar,6.204312267612279,-75.56451357424538,114,4.46546694957233,461
435,Leh Ladakh,Jammu and Kashmir,Adventure,8.316001911390781,Apr-Jun,6.2026106806115,-75.61723487452437,78,4.213463449434872,858
436,Taj Mahal,Uttar Pradesh,Historical,7.728114076451941,Nov-Feb,6.2642969131459125,-75.62820264101273,93,4.34574333719616,818
437,Goa Beaches,Goa,Beach,7.987106149468621,Nov-Mar,6.201476300636419,-75.60040700584088,91,3.162298357072478,988
438,Jaipur City,Rajasthan,City,8.465558405614521,Oct-Mar,6.2763860059290355,-75.56073192372634,83,4.902981420353575,910
439,Kerala Backwaters,Kerala,Nature,8.208388595361088,Sep-Mar,6.264824222715649,-75.6110146547877,38,4.6769836676860495,425
440,Leh Ladakh,Jammu and Kashmir,Adventure,8.224548104826292,Apr-Jun,6.20233487806419,-75.5638567566675,117,4.610180636991325,735
441,Taj Mahal,Uttar Pradesh,Historical,7.865953290683349,Nov-Feb,6.20268377140852,-75.53420879538926,66,4.6459676100835345,513
442,Goa Beaches,Goa,Beach,8.459808776651839,Nov-Mar,6.292863957850118,-75.62180992842106,78,4.865421016265523,463
443,Jaipur City,Rajasthan,City,9.225300608752708,Oct-Mar,6.231627079575612,-75.56393978817748,70,4.088507932227396,300
444,Kerala Backwaters,Kerala,Nature,8.308543307938688,Sep-Mar,6.231264214706689,-75.58682497806954,46,3.400564035735252,543
445,Leh Ladakh,Jammu and Kashmir,Adventure,7.845173227424654,Apr-Jun,6.275479956725751,-75.54438577456224,117,4.233567215705082,202
446,Taj Mahal,Uttar Pradesh,Historical,8.09180966649682,Nov-Feb,6.288924857738386,-75.61348502105525,50,4.485762987335878,989
447,Goa Beaches,Goa,Beach,8.888745118422108,Nov-Mar,6.292800106382288,-75.56193740477738,80,4.475834786708051,159
448,Jaipur City,Rajasthan,City,8.531272858594322,Oct-Mar,6.269537818525895,-75.54738847103519,88,4.04289804833376,889
449,Kerala Backwaters,Kerala,Nature,7.900632192964087,Sep-Mar,6.231825958553092,-75.53673857805259,68,3.1369174386671563,768
450,Leh Ladakh,Jammu and Kashmir,Adventure,8.390879272653267,Apr-Jun,6.202550071669867,-75.56287519717102,84,3.742225876860256,788
451,Taj Mahal,Uttar Pradesh,Historical,7.948981237202266,Nov-Feb,6.271914691592744,-75.58148252359915,70,4.841533216926715,982
452,Goa Beaches,Goa,Beach,7.710238850545792,Nov-Mar,6.250040424973581,-75.56941527597988,68,4.168897819514852,772
453,Jaipur City,Rajasthan,City,8.426026820095585,Oct-Mar,6.236622200924698,-75.54430950155212,42,4.076663886511427,524
454,Kerala Backwaters,Kerala,Nature,8.250765565651493,Sep-Mar,6.284835438509473,-75.57413902533611,93,3.537707028764387,402
455,Leh Ladakh,Jammu and Kashmir,Adventure,7.889359194048391,Apr-Jun,6.2053197482306155,-75.6281612940303,40,3.7368978398331576,325
456,Taj Mahal,Uttar Pradesh,Historical,7.509850241166378,Nov-Feb,6.243462510429086,-75.5381051304493,48,4.7906921783063385,85
457,Goa Beaches,Goa,Beach,9.348468751483985,Nov-Mar,6.195335364476742,-75.56224732489684,40,4.332926095053671,608
458,Jaipur City,Rajasthan,City,9.04884504620765,Oct-Mar,6.241066064199413,-75.56354866142227,106,4.574774053504665,279
459,Kerala Backwaters,Kerala,Nature,8.231034030468606,Sep-Mar,6.199830327568184,-75.60963248476023,75,3.9086908461353103,234
460,Leh Ladakh,Jammu and Kashmir,Adventure,8.25449220912482,Apr-Jun,6.206081791626807,-75.56531145297673,74,4.260494438912316,539
461,Taj Mahal,Uttar Pradesh,Historical,8.54049334743632,Nov-Feb,6.20595262467771,-75.59181355943458,30,3.496767217486415,122
462,Goa Beaches,Goa,Beach,7.625998220803341,Nov-Mar,6.259121030211607,-75.56607670229585,69,4.410921660566973,260
463,Jaipur City,Rajasthan,City,8.981270231292,Oct-Mar,6.268804487926542,-75.6205406969692,48,3.8552026674066746,242
464,Kerala Backwaters,Kerala,Nature,8.555128223838274,Sep-Mar,6.2525368765097165,-75.56541546953969,105,3.885091029629491,850
465,Leh Ladakh,Jammu and Kashmir,Adventure,7.761543597697145,Apr-Jun,6.290417254847454,-75.53125862742293,101,4.298644649153763,800
466,Taj Mahal,Uttar Pradesh,Historical,8.25089870590044,Nov-Feb,6.231687057952371,-75.62637879611394,101,4.872561242937853,723
467,Goa Beaches,Goa,Beach,8.025486409324685,Nov-Mar,6.222771208628187,-75.53348258157786,90,3.128012693217242,92
468,Jaipur City,Rajasthan,City,9.47910151784028,Oct-Mar,6.281059912818947,-75.59050920392771,41,4.649486474694015,134
469,Kerala Backwaters,Kerala,Nature,8.661784765251305,Sep-Mar,6.216559583851946,-75.54412465496627,90,3.5847662208243865,184
470,Leh Ladakh,Jammu and Kashmir,Adventure,8.93195095213289,Apr-Jun,6.2905222539440615,-75.55296145159417,62,3.8878389090127556,78
471,Taj Mahal,Uttar Pradesh,Historical,9.431015219195524,Nov-Feb,6.1954154474689815,-75.57449837390133,74,3.043826657550018,56
472,Goa Beaches,Goa,Beach,9.276219098262825,Nov-Mar,6.291187882670764,-75.55735507907487,119,3.6020921556686263,893
473,Jaipur City,Rajasthan,City,8.138557734045776,Oct-Mar,6.198515991195058,-75.54334844386986,98,4.0052624852602605,265
474,Kerala Backwaters,Kerala,Nature,7.780303814451599,Sep-Mar,6.283314311369807,-75.59078596783489,37,3.112352154694878,736
475,Leh Ladakh,Jammu and Kashmir,Adventure,8.439314463538002,Apr-Jun,6.24697011090863,-75.59849668384368,54,3.98219145876633,39
476,Taj Mahal,Uttar Pradesh,Historical,8.59393285581819,Nov-Feb,6.29349647961193,-75.56444066144364,120,4.854221257716855,290
477,Goa Beaches,Goa,Beach,9.061411819218064,Nov-Mar,6.20157965647354,-75.55041540580586,75,3.2107864362156104,933
478,Jaipur City,Rajasthan,City,8.746027540435104,Oct-Mar,6.249585428440132,-75.55497148652233,116,4.528881456151009,246
479,Kerala Backwaters,Kerala,Nature,8.432522163463709,Sep-Mar,6.29113025356191,-75.55141863511413,59,3.8193421067519853,257
480,Leh Ladakh,Jammu and Kashmir,Adventure,9.183226466821637,Apr-Jun,6.246509784417015,-75.5876416685187,76,4.310347429048676,377
481,Taj Mahal,Uttar Pradesh,Historical,8.347502107586056,Nov-Feb,6.257139863813526,-75.54941657838249,116,3.5204731959704585,504
482,Goa Beaches,Goa,Beach,7.948762856954323,Nov-Mar,6.263774868898462,-75.61917909446294,78,3.3189845250827164,34
483,Jaipur City,Rajasthan,City,9.187132541918034,Oct-Mar,6.239654106476777,-75.57675109020391,76,3.320925228542453,595
484,Kerala Backwaters,Kerala,Nature,8.361380335928295,Sep-Mar,6.2569558080084064,-75.63062413395018,113,3.1409838912862895,727
485,Leh Ladakh,Jammu and Kashmir,Adventure,9.307482015375824,Apr-Jun,6.25263143119231,-75.59874141700998,111,3.371293409802486,499
486,Taj Mahal,Uttar Pradesh,Historical,9.2500304022815,Nov-Feb,6.284315801049099,-75.59455384651285,47,4.328438769977937,503
487,Goa Beaches,Goa,Beach,8.062331360639273,Nov-Mar,6.198744638034146,-75.59158273083906,95,4.763381223687016,323
488,Jaipur City,Rajasthan,City,8.654607164170207,Oct-Mar,6.2222963189592235,-75.56165327933101,97,4.628251371182324,615
489,Kerala Backwaters,Kerala,Nature,8.63372498272289,Sep-Mar,6.2892411484076565,-75.59234418987296,62,4.370268619748968,384
490,Leh Ladakh,Jammu and Kashmir,Adventure,8.387349596378451,Apr-Jun,6.283226378389092,-75.58633063773775,65,3.2208637268222056,648
491,Taj Mahal,Uttar Pradesh,Historical,8.20803233304684,Nov-Feb,6.239765675278571,-75.60744558691256,111,3.5783748925918997,946
492,Goa Beaches,Goa,Beach,8.1282869592547,Nov-Mar,6.256213259780154,-75.59387482083706,48,3.619613750644938,34
493,Jaipur City,Rajasthan,City,8.878936494411294,Oct-Mar,6.221938118298113,-75.60847303727368,57,3.4999138927952425,343
494,Kerala Backwaters,Kerala,Nature,8.937812540340415,Sep-Mar,6.213012115972377,-75.62388040762315,69,4.0300113194194465,364
495,Leh Ladakh,Jammu and Kashmir,Adventure,8.414265880762033,Apr-Jun,6.240569840493999,-75.57085514066186,113,4.071107629759345,125
496,Taj Mahal,Uttar Pradesh,Historical,8.265509612154226,Nov-Feb,6.229535222802605,-75.56437872014449,105,3.7137719503422204,57
497,Goa Beaches,Goa,Beach,8.698828827904826,Nov-Mar,6.252565611185087,-75.56925096539904,44,3.707578317472872,747
498,Jaipur City,Rajasthan,City,9.324413281531497,Oct-Mar,6.201973463696499,-75.58485059561994,70,4.6571111958121625,787
499,Kerala Backwaters,Kerala,Nature,9.26496476298098,Sep-Mar,6.291639480766617,-75.59322142198208,68,4.578585696639371,108
500,Leh Ladakh,Jammu and Kashmir,Adventure,8.940107797681996,Apr-Jun,6.292821074447961,-75.54486663504281,31,3.6155916633614913,468
501,Taj Mahal,Uttar Pradesh,Historical,8.43779797890401,Nov-Feb,6.264016171401975,-75.57929182148638,92,4.827576887746519,532
502,Goa Beaches,Goa,Beach,9.314545773276503,Nov-Mar,6.247809636634412,-75.58328181223702,58,4.9056300340050125,606
503,Jaipur City,Rajasthan,City,8.918823544059974,Oct-Mar,6.225152761628633,-75.62863579341935,103,3.6534850840600814,414
504,Kerala Backwaters,Kerala,Nature,7.992592263408194,Sep-Mar,6.275579501970695,-75.59707521723737,95,3.7088498975861097,223
505,Leh Ladakh,Jammu and Kashmir,Adventure,8.07869796905618,Apr-Jun,6.262673117255388,-75.59318043812141,80,4.011268306843918,694
506,Taj Mahal,Uttar Pradesh,Historical,8.510029536153398,Nov-Feb,6.210461693934489,-75.5913177219103,104,4.882241625067347,912
507,Goa Beaches,Goa,Beach,8.240547501092525,Nov-Mar,6.2852927184493845,-75.57318276307726,106,4.752638866284623,512
508,Jaipur City,Rajasthan,City,9.43596338151704,Oct-Mar,6.276453724292317,-75.57783974532731,39,3.2051359251671796,730
509,Kerala Backwaters,Kerala,Nature,9.25204552164384,Sep-Mar,6.289179991329193,-75.57040949072065,43,3.7854614865428324,457
510,Leh Ladakh,Jammu and Kashmir,Adventure,9.380186804036049,Apr-Jun,6.266771950838836,-75.55471167384579,111,4.1067423794995435,903
511,Taj Mahal,Uttar Pradesh,Historical,9.219575248565713,Nov-Feb,6.255541519593579,-75.54990142612839,80,4.00626494510308,585
512,Goa Beaches,Goa,Beach,9.222486404593646,Nov-Mar,6.236024303629062,-75.55938769237734,102,3.3877261358737853,267
513,Jaipur City,Rajasthan,City,9.319083493307607,Oct-Mar,6.287472848335401,-75.5356476304045,68,4.717633542336309,853
514,Kerala Backwaters,Kerala,Nature,7.980635862122308,Sep-Mar,6.280806388950041,-75.62937674173236,57,4.3538815659936745,130
515,Leh Ladakh,Jammu and Kashmir,Adventure,9.481318666573411,Apr-Jun,6.198721867010619,-75.61162220143164,32,4.675816749703607,819
516,Taj Mahal,Uttar Pradesh,Historical,7.890656667652207,Nov-Feb,6.196836697449726,-75.63044371250218,113,4.717528558698945,987
517,Goa Beaches,Goa,Beach,8.715019439382655,Nov-Mar,6.231846336687805,-75.56645252858453,99,4.49671170733148,63
518,Jaipur City,Rajasthan,City,8.92790148381448,Oct-Mar,6.275255333078183,-75.54139694510499,56,3.8784212024994345,340
519,Kerala Backwaters,Kerala,Nature,7.772507901461253,Sep-Mar,6.292927612931495,-75.60685177034236,31,4.221093510030849,793
520,Leh Ladakh,Jammu and Kashmir,Adventure,8.521876495404149,Apr-Jun,6.209241689110353,-75.53849654552036,67,3.3207308122394865,250
521,Taj Mahal,Uttar Pradesh,Historical,9.073609022110247,Nov-Feb,6.253613071535214,-75.62517326097104,32,4.347290834949815,764
522,Goa Beaches,Goa,Beach,8.486706784627046,Nov-Mar,6.232289085663102,-75.53775639731944,45,3.3585065114785615,539
523,Jaipur City,Rajasthan,City,8.998307150645953,Oct-Mar,6.291191439781461,-75.59603773127603,69,4.387899181020313,492
524,Kerala Backwaters,Kerala,Nature,8.207456170247866,Sep-Mar,6.278411892313571,-75.62105791715507,31,3.459196321507937,196
525,Leh Ladakh,Jammu and Kashmir,Adventure,8.090624068994547,Apr-Jun,6.278032870471114,-75.58261282408137,110,3.23510260030044,867
526,Taj Mahal,Uttar Pradesh,Historical,8.798076955318615,Nov-Feb,6.241069315979497,-75.60552234322795,70,3.330568980285915,665
527,Goa Beaches,Goa,Beach,9.240920636796004,Nov-Mar,6.235681950233767,-75.6027127098038,41,3.0039842704381403,271
528,Jaipur City,Rajasthan,City,8.564171557585537,Oct-Mar,6.22154070719307,-75.60047100350737,64,4.437479235707061,962
529,Kerala Backwaters,Kerala,Nature,7.726465986904015,Sep-Mar,6.199837549665093,-75.55089741021673,94,4.464802098116758,373
530,Leh Ladakh,Jammu and Kashmir,Adventure,9.135320166568894,Apr-Jun,6.280672237625505,-75.57728387233247,84,4.029866699826519,500
531,Taj Mahal,Uttar Pradesh,Historical,7.819012402589374,Nov-Feb,6.275490100913008,-75.6000692300844,74,3.3227256021107676,440
532,Goa Beaches,Goa,Beach,8.988127174492362,Nov-Mar,6.2941717673286135,-75.5701666216689,108,3.1671086750213795,248
533,Jaipur City,Rajasthan,City,7.692409735196847,Oct-Mar,6.293863683707391,-75.55958493257768,119,3.038257932874574,313
534,Kerala Backwaters,Kerala,Nature,8.181851282648088,Sep-Mar,6.249743170560263,-75.60393759992664,114,3.3314963539304414,307
535,Leh Ladakh,Jammu and Kashmir,Adventure,9.177624039641806,Apr-Jun,6.271098741518051,-75.58984508984746,91,4.781711069966294,85
536,Taj Mahal,Uttar Pradesh,Historical,9.05646084632939,Nov-Feb,6.288676572988243,-75.6190113906663,78,3.4830736834033633,709
537,Goa Beaches,Goa,Beach,9.187047298341549,Nov-Mar,6.279164739067741,-75.61308506504653,54,3.7085426544344315,342
538,Jaipur City,Rajasthan,City,8.61290957770994,Oct-Mar,6.21893481017432,-75.5630882146035,52,3.210690968962666,909
539,Kerala Backwaters,Kerala,Nature,8.945958184370141,Sep-Mar,6.239254413531009,-75.61305616523043,53,3.4447226094963406,767
540,Leh Ladakh,Jammu and Kashmir,Adventure,8.310861660543809,Apr-Jun,6.207115941515149,-75.57868366163329,67,4.0384491415604105,651
541,Taj Mahal,Uttar Pradesh,Historical,8.299700198889736,Nov-Feb,6.289605102725872,-75.56029537382776,57,4.215505366191305,483
542,Goa Beaches,Goa,Beach,8.682101749793983,Nov-Mar,6.254817463445089,-75.62051230769052,50,3.490704628332422,836
543,Jaipur City,Rajasthan,City,8.997155930746766,Oct-Mar,6.217064280550346,-75.5744687780371,83,3.1154643184502344,932
544,Kerala Backwaters,Kerala,Nature,8.517940732286046,Sep-Mar,6.261370068440586,-75.60554372162986,47,3.782065738254797,292
545,Leh Ladakh,Jammu and Kashmir,Adventure,7.661289356429886,Apr-Jun,6.25601282404579,-75.53490731247624,65,3.468406741852668,600
546,Taj Mahal,Uttar Pradesh,Historical,8.99406731089834,Nov-Feb,6.230016271803284,-75.582845435328,74,3.4391078464596037,81
547,Goa Beaches,Goa,Beach,8.645510418904573,Nov-Mar,6.205555759219963,-75.55060074502248,102,4.91972560542691,272
548,Jaipur City,Rajasthan,City,8.086168021757981,Oct-Mar,6.26135731955928,-75.57617734578437,82,4.232600971851448,712
549,Kerala Backwaters,Kerala,Nature,9.251772000884309,Sep-Mar,6.24623077009038,-75.62685874671452,59,4.113756886344191,888
550,Leh Ladakh,Jammu and Kashmir,Adventure,8.747376070548807,Apr-Jun,6.271431839173564,-75.5678848624406,89,3.831550207046644,896
551,Taj Mahal,Uttar Pradesh,Historical,8.374491709395679,Nov-Feb,6.246216350111199,-75.53605966577933,61,3.8578886668602888,951
552,Goa Beaches,Goa,Beach,8.564998979974378,Nov-Mar,6.279418150031854,-75.57103881798537,96,4.081810007676162,584
553,Jaipur City,Rajasthan,City,9.40131781831434,Oct-Mar,6.249390683877449,-75.54928111405732,96,4.392859614072215,901
554,Kerala Backwaters,Kerala,Nature,9.025943210875612,Sep-Mar,6.250293797153539,-75.54277935366515,57,4.404292192363659,21
555,Leh Ladakh,Jammu and Kashmir,Adventure,9.04217651721199,Apr-Jun,6.281865360265835,-75.6083920228051,73,3.343387815410899,150
556,Taj Mahal,Uttar Pradesh,Historical,7.703776810764232,Nov-Feb,6.23454828662124,-75.60999551600918,108,4.000225504153254,775
557,Goa Beaches,Goa,Beach,8.672185130404245,Nov-Mar,6.2076015228450645,-75.5701019011149,70,3.823916190068204,564
558,Jaipur City,Rajasthan,City,9.113897123897514,Oct-Mar,6.197078267631334,-75.59009715301933,92,4.741053932538769,26
559,Kerala Backwaters,Kerala,Nature,8.65327152196819,Sep-Mar,6.269713725567362,-75.54721386971332,52,4.262837842436753,72
560,Leh Ladakh,Jammu and Kashmir,Adventure,9.252519204291165,Apr-Jun,6.256230955135346,-75.5411976876602,104,4.065008132831964,262
561,Taj Mahal,Uttar Pradesh,Historical,9.456850743680612,Nov-Feb,6.2646079768099225,-75.59585786206972,77,3.2307892843578347,474
562,Goa Beaches,Goa,Beach,9.310527198750878,Nov-Mar,6.215496416150891,-75.60751294410255,61,4.211275778646823,385
563,Jaipur City,Rajasthan,City,7.952541968997334,Oct-Mar,6.207837147558677,-75.55314744847561,86,3.234407811360467,813
564,Kerala Backwaters,Kerala,Nature,8.870130228380821,Sep-Mar,6.195654466566788,-75.60371939644519,62,3.674413151131504,990
565,Leh Ladakh,Jammu and Kashmir,Adventure,8.47880343825541,Apr-Jun,6.22925875588066,-75.54893856814863,53,3.2856839296286635,529
566,Taj Mahal,Uttar Pradesh,Historical,7.567818752588276,Nov-Feb,6.253191768685464,-75.58882617463512,68,4.384147294048738,846
567,Goa Beaches,Goa,Beach,9.187761000514808,Nov-Mar,6.233424404509973,-75.56444501007086,63,3.412504227672305,99
568,Jaipur City,Rajasthan,City,8.248703528475824,Oct-Mar,6.237947492202373,-75.62164646861653,85,3.783718746376052,729
569,Kerala Backwaters,Kerala,Nature,9.000157281763427,Sep-Mar,6.284615869449375,-75.56881406753234,57,4.791349555237558,813
570,Leh Ladakh,Jammu and Kashmir,Adventure,7.748348707167752,Apr-Jun,6.2290255467023306,-75.58602323212627,66,3.4086327667979406,805
571,Taj Mahal,Uttar Pradesh,Historical,9.193226492177772,Nov-Feb,6.2455989489159816,-75.57253915368244,36,4.015610127917558,639
572,Goa Beaches,Goa,Beach,8.29243960608129,Nov-Mar,6.272565301274114,-75.61439857922551,97,3.838543322332044,870
573,Jaipur City,Rajasthan,City,9.155604744108183,Oct-Mar,6.233854278232127,-75.55751262550558,66,3.0362480820914595,184
574,Kerala Backwaters,Kerala,Nature,7.553270853318885,Sep-Mar,6.256408670022788,-75.54492029224568,85,4.585516227145625,85
575,Leh Ladakh,Jammu and Kashmir,Adventure,8.419067682490505,Apr-Jun,6.280436370874675,-75.60952601999092,94,3.1380918126291997,622
576,Taj Mahal,Uttar Pradesh,Historical,8.450301921040447,Nov-Feb,6.289152062365765,-75.62162854444797,94,3.948510041953907,935
577,Goa Beaches,Goa,Beach,8.207209291443316,Nov-Mar,6.208907348092904,-75.62883614139537,76,4.1213565898779,672
578,Jaipur City,Rajasthan,City,8.205781816540815,Oct-Mar,6.286858762516149,-75.56700284995567,49,4.256852913229174,409
579,Kerala Backwaters,Kerala,Nature,8.598752880266343,Sep-Mar,6.243411629307954,-75.57049059639112,48,4.377263258615751,791
580,Leh Ladakh,Jammu and Kashmir,Adventure,8.998305590476127,Apr-Jun,6.220024438829896,-75.57653025872858,58,3.50654476704543,979
581,Taj Mahal,Uttar Pradesh,Historical,9.01567151822585,Nov-Feb,6.240113575623826,-75.60800529038839,103,3.0199575533168987,80
582,Goa Beaches,Goa,Beach,7.779308047020037,Nov-Mar,6.292203257528548,-75.59210940040944,89,4.446887324709824,189
583,Jaipur City,Rajasthan,City,8.45671070203574,Oct-Mar,6.243461809399287,-75.57175236648138,47,4.071313198695157,133
584,Kerala Backwaters,Kerala,Nature,7.877125609308293,Sep-Mar,6.227075161028751,-75.58152331411408,64,4.672235406414497,390
585,Leh Ladakh,Jammu and Kashmir,Adventure,8.937350084907646,Apr-Jun,6.257540085431673,-75.5324214479785,72,4.642776725801388,302
586,Taj Mahal,Uttar Pradesh,Historical,7.569722658093775,Nov-Feb,6.2182145618778195,-75.61755602474432,120,4.686652335575767,806
587,Goa Beaches,Goa,Beach,7.768523623167793,Nov-Mar,6.201786332810866,-75.56168554459524,40,3.97018931995908,204
588,Jaipur City,Rajasthan,City,9.180141735009256,Oct-Mar,6.207087972191065,-75.59076812318956,78,3.667256791673731,920
589,Kerala Backwaters,Kerala,Nature,9.427997305985516,Sep-Mar,6.2070045838957775,-75.58838003850744,67,4.58311640518274,237
590,Leh Ladakh,Jammu and Kashmir,Adventure,8.17109010854659,Apr-Jun,6.209390269351229,-75.55944022343418,93,3.90258822605851,440
591,Taj Mahal,Uttar Pradesh,Historical,8.148297385049217,Nov-Feb,6.208082717264941,-75.56195638486756,98,3.366884392806869,951
592,Goa Beaches,Goa,Beach,9.168100701200414,Nov-Mar,6.258287474480322,-75.53207440062978,37,4.709948039122949,445
593,Jaipur City,Rajasthan,City,9.468508271221934,Oct-Mar,6.212388008439914,-75.61836057105458,63,4.7651197535446945,796
594,Kerala Backwaters,Kerala,Nature,8.618563706489919,Sep-Mar,6.228766728332387,-75.62078903506158,77,3.9326195122803402,470
595,Leh Ladakh,Jammu and Kashmir,Adventure,9.446618127599066,Apr-Jun,6.283878840990601,-75.55876611828712,85,3.151399454619575,627
596,Taj Mahal,Uttar Pradesh,Historical,7.865548979182885,Nov-Feb,6.241596164026287,-75.57336130829935,105,3.7756521798338625,30
597,Goa Beaches,Goa,Beach,7.735247906037738,Nov-Mar,6.260955773852103,-75.60378393334402,94,4.607075318925206,73
598,Jaipur City,Rajasthan,City,7.754720778868718,Oct-Mar,6.2114319871201635,-75.62325806310109,60,4.803548057092457,174
599,Kerala Backwaters,Kerala,Nature,9.463041121922352,Sep-Mar,6.213428901880867,-75.62263417504035,33,3.406945484995192,36
600,Leh Ladakh,Jammu and Kashmir,Adventure,9.390934664335951,Apr-Jun,6.198286861626648,-75.54178091253358,79,3.133947224050543,320
601,Taj Mahal,Uttar Pradesh,Historical,7.679434820985951,Nov-Feb,6.211093506307217,-75.61201326752813,98,4.754700906265677,294
602,Goa Beaches,Goa,Beach,8.330784565286411,Nov-Mar,6.2220590339031965,-75.59886284378844,59,3.778809877957751,669
603,Jaipur City,Rajasthan,City,8.51701771288866,Oct-Mar,6.211901048427675,-75.6085343597773,117,4.083521928535126,290
604,Kerala Backwaters,Kerala,Nature,9.298998286534964,Sep-Mar,6.203070253375706,-75.5957003694168,88,4.936131624101518,847
605,Leh Ladakh,Jammu and Kashmir,Adventure,9.015692413525752,Apr-Jun,6.20626358711006,-75.62425761572538,96,3.1331294558284455,840
606,Taj Mahal,Uttar Pradesh,Historical,7.645870324298047,Nov-Feb,6.2402778768032725,-75.57929402090917,104,4.296636014904191,173
607,Goa Beaches,Goa,Beach,7.6520123514027665,Nov-Mar,6.214833371840579,-75.62443874364078,74,3.148210845149734,907
608,Jaipur City,Rajasthan,City,8.443802951781302,Oct-Mar,6.230626986104808,-75.55116434921776,33,3.7509378569330005,927
609,Kerala Backwaters,Kerala,Nature,8.29568641738167,Sep-Mar,6.244541727085486,-75.60782879180896,55,4.607629090386894,233
610,Leh Ladakh,Jammu and Kashmir,Adventure,7.940660734256079,Apr-Jun,6.263239482862937,-75.57719880853955,56,3.866944465511269,793
611,Taj Mahal,Uttar Pradesh,Historical,9.342123928378385,Nov-Feb,6.1981312139841105,-75.54319209124385,75,4.994364707805901,155
612,Goa Beaches,Goa,Beach,7.582948969365619,Nov-Mar,6.274141039890904,-75.56611226309528,93,4.118118569893205,974
613,Jaipur City,Rajasthan,City,7.893422691754661,Oct-Mar,6.256990038949091,-75.57790422134487,120,3.6423243052719068,959
614,Kerala Backwaters,Kerala,Nature,9.003574785226348,Sep-Mar,6.202375903194888,-75.59876662468845,80,3.4402226518095063,877
615,Leh Ladakh,Jammu and Kashmir,Adventure,8.810690633638737,Apr-Jun,6.281557862410678,-75.59789980869418,79,3.701041068572324,39
616,Taj Mahal,Uttar Pradesh,Historical,9.200376502061246,Nov-Feb,6.2862872400531815,-75.56425130448018,35,3.7450665475191016,54
617,Goa Beaches,Goa,Beach,9.097017238917031,Nov-Mar,6.200307795985487,-75.53178606387787,88,3.137427355447922,796
618,Jaipur City,Rajasthan,City,8.39215366577806,Oct-Mar,6.221887764814721,-75.56501608101506,44,3.7391483988535463,480
619,Kerala Backwaters,Kerala,Nature,9.4345443222489,Sep-Mar,6.274820127979306,-75.575421658263,59,3.92847703947845,43
620,Leh Ladakh,Jammu and Kashmir,Adventure,8.896288153040157,Apr-Jun,6.269025969038366,-75.55813494897608,71,4.445475504477609,662
621,Taj Mahal,Uttar Pradesh,Historical,7.820265199039039,Nov-Feb,6.212652101935638,-75.58467943877163,66,4.313458969443216,436
622,Goa Beaches,Goa,Beach,8.642272298087951,Nov-Mar,6.2151349323336715,-75.62518576573991,71,4.417531310458308,839
